# Decoration table for the "glemr11" remix

# Deco type|Deco name|Max height|Min height|Biomes|Place on|Spawn by|Num spawn by|Fill ratio|Height max|Flags|Side length

simple|unilib:fern_ordinary_3|HIGHLAND|SHELF|glemr11_temperate_humid_highland|unilib:dirt_silt_fine_with_turf_temperate_humid_highland|||0.03|||
simple|unilib:fern_ordinary_1|HIGHLAND|SHELF|glemr11_temperate_humid_highland|unilib:dirt_ordinary_with_turf_temperate_humid_highland|||0.02|||
simple|unilib:fern_broad_leaf|HIGHLAND|SHELF|glemr11_temperate_humid_highland|unilib:dirt_ordinary_with_turf_temperate_humid_highland|||0.02|||
simple|unilib:fern_broad_leaf_young|HIGHLAND|SHELF|glemr11_temperate_humid_highland|unilib:dirt_ordinary_with_turf_temperate_humid_highland|||0.02|||
simple|unilib:fern_ordinary_3|HIGHLAND|SHELF|glemr11_temperate_humid_highland|unilib:dirt_ordinary_with_turf_temperate_humid_highland|||0.02|||
simple|unilib:grass_wild_1|HIGHLAND|SHELF|glemr11_temperate_humid_highland|unilib:dirt_ordinary_with_turf_temperate_humid_highland|||0.03|||
simple|unilib:grass_wild_2|HIGHLAND|SHELF|glemr11_temperate_humid_highland|unilib:dirt_ordinary_with_turf_temperate_humid_highland|||0.03|||
simple|unilib:grass_wild_3|HIGHLAND|SHELF|glemr11_temperate_humid_highland|unilib:dirt_ordinary_with_turf_temperate_humid_highland|||0.03|||
simple|unilib:grass_wild_4|HIGHLAND|SHELF|glemr11_temperate_humid_highland|unilib:dirt_ordinary_with_turf_temperate_humid_highland|||0.03|||
simple|unilib:grass_wild_5|HIGHLAND|SHELF|glemr11_temperate_humid_highland|unilib:dirt_ordinary_with_turf_temperate_humid_highland|||0.03|||
schematic|unilib_glem_tree_ash_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_beech_mature_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_beech_mature_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_beech_mature_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_oak_red_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_oak_14|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_willow_large_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_willow_large_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_willow_large_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_beech_mature_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.012|||
schematic|unilib_glem_tree_beech_mature_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.012|||
schematic|unilib_glem_tree_beech_mature_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.012|||
schematic|unilib_glem_tree_oak_11|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_oak_11|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_sandy_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_pine_ancient_5|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_sandy_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_oak_14|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_poplar_small_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_poplar_small_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_poplar_small_4|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_poplar_small_5|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_willow_ancient_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_willow_ancient_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.015|||
schematic|unilib_glem_tree_willow_ancient_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.015|||
simple|unilib:fern_ordinary_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:fern_ordinary_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:fern_ordinary_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:grass_wild_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:grass_wild_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:grass_wild_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:grass_wild_4|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:grass_wild_5|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_black_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:fern_ordinary_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:fern_ordinary_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:fern_ordinary_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_4|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_5|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_brown_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_sandy_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_sandy_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_sandy_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_4|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_sandy_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_5|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_sandy_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:plant_nettle_normal|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:fern_ordinary_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:fern_ordinary_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:fern_ordinary_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_silt_fine_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:fern_ordinary_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_ordinary_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:fern_ordinary_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_ordinary_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:fern_ordinary_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_ordinary_with_turf_temperate_humid_lowland|||0.02|||
simple|unilib:grass_wild_1|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_ordinary_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:grass_wild_2|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_ordinary_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:grass_wild_3|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_ordinary_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:grass_wild_4|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_ordinary_with_turf_temperate_humid_lowland|||0.03|||
simple|unilib:grass_wild_5|LOWLAND|COASTAL|glemr11_temperate_humid_lowland|unilib:dirt_ordinary_with_turf_temperate_humid_lowland|||0.03|||
schematic|unilib_glem_tree_beech_mature_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_beech_mature_2|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_beech_mature_3|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_oak_red_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_fir_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.012|||
schematic|unilib_glem_tree_spruce_mature_11|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.012|||
schematic|unilib_glem_tree_beech_mature_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_beech_mature_2|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_beech_mature_3|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_lavender_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_oak_11|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_fir_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_clayey_with_turf_temperate_humid_shelf|||0.012|||
schematic|unilib_glem_tree_spruce_mature_11|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_clayey_with_turf_temperate_humid_shelf|||0.012|||
schematic|unilib_glem_tree_pine_ancient_5|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_clayey_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_spruce_mature_11|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_sandy_with_turf_temperate_humid_shelf|||0.008|||
schematic|unilib_glem_tree_fir_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_sandy_with_turf_temperate_humid_shelf|||0.012|||
schematic|unilib_glem_tree_oak_11|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_sandy_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_pine_ancient_5|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_sandy_with_turf_temperate_humid_shelf|||0.015|||
schematic|unilib_glem_tree_oak_14|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_silt_fine_with_turf_temperate_humid_shelf|||0.012|||
simple|unilib:fern_ordinary_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:fern_ordinary_2|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:fern_ordinary_3|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:grass_wild_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:grass_wild_2|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:grass_wild_3|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:grass_wild_4|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:grass_wild_5|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_black_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:fern_ordinary_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:fern_ordinary_2|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:fern_ordinary_3|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:grass_wild_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:grass_wild_2|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:grass_wild_3|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:grass_wild_4|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:grass_wild_5|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_brown_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:plant_nettle_normal|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_silt_fine_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:fern_ordinary_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_silt_fine_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:fern_ordinary_2|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_silt_fine_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:fern_ordinary_3|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_silt_fine_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:fern_ordinary_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_ordinary_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:fern_ordinary_2|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_ordinary_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:fern_ordinary_3|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_ordinary_with_turf_temperate_humid_shelf|||0.02|||
simple|unilib:grass_wild_1|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_ordinary_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:grass_wild_2|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_ordinary_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:grass_wild_3|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_ordinary_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:grass_wild_4|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_ordinary_with_turf_temperate_humid_shelf|||0.03|||
simple|unilib:grass_wild_5|SHELF|LOWLAND|glemr11_temperate_humid_shelf|unilib:dirt_ordinary_with_turf_temperate_humid_shelf|||0.03|||
schematic|unilib_glem_tree_cedar_1|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_brown_with_turf_temperate_semiarid_coastal|||0.008|||
schematic|unilib_glem_tree_pine_5|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_brown_with_turf_temperate_semiarid_coastal|||0.008|||
schematic|unilib_glem_tree_pine_exposed_2|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_brown_with_turf_temperate_semiarid_coastal|||0.008|||
schematic|unilib_glem_tree_pine_exposed_3|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_brown_with_turf_temperate_semiarid_coastal|||0.008|||
schematic|unilib_glem_tree_pine_6|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_sandy_with_turf_temperate_semiarid_coastal|||0.008|||
schematic|unilib_glem_tree_pine_exposed_1|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_sandy_with_turf_temperate_semiarid_coastal|||0.008|||
simple|unilib:fern_spike|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_black_with_turf_temperate_semiarid_coastal|||0.003|||
simple|unilib:produce_onion_wild_grow_2|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_black_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:produce_onion_wild_grow_4|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_black_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:produce_onion_wild_grow_5|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_black_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:plant_cactus_small_flowering|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_clayey_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:plant_cactus_tiny|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_clayey_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:flower_bird_of_paradise|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_sandy_with_turf_temperate_semiarid_coastal|||0.003|||
simple|unilib:flower_lavender|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_sandy_with_turf_temperate_semiarid_coastal|||0.003|||
simple|unilib:plant_cactus_purple_small|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_sandy_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:plant_sandwort|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_sandy_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:plant_nettle_scotch_broom|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_sandy_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:flower_dandelion_yellow_tall|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_ordinary_with_turf_temperate_semiarid_coastal|||0.003|||
simple|unilib:flower_thistle|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_ordinary_with_turf_temperate_semiarid_coastal|||0.003|||
simple|unilib:plant_cactus_prickly_pear|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_ordinary_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:plant_nettle_hogweed_giant|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_ordinary_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:tree_young_palm_desert|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_ordinary_with_turf_temperate_semiarid_coastal|||0.004|||
simple|unilib:grass_dry_1|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_ordinary_with_turf_temperate_semiarid_coastal|||0.01|||
simple|unilib:grass_dry_2|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_ordinary_with_turf_temperate_semiarid_coastal|||0.01|||
simple|unilib:grass_dry_3|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_ordinary_with_turf_temperate_semiarid_coastal|||0.01|||
simple|unilib:grass_dry_4|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_ordinary_with_turf_temperate_semiarid_coastal|||0.01|||
simple|unilib:grass_dry_5|COASTAL|BEACH_MAX|glemr11_temperate_semiarid_coastal|unilib:dirt_ordinary_with_turf_temperate_semiarid_coastal|||0.01|||
schematic|unilib_glem_tree_cedar_1|HIGHLAND|SHELF|glemr11_temperate_semiarid_highland|unilib:dirt_brown_with_turf_temperate_semiarid_highland|||0.005|||
schematic|unilib_glem_tree_pine_5|HIGHLAND|SHELF|glemr11_temperate_semiarid_highland|unilib:dirt_brown_with_turf_temperate_semiarid_highland|||0.005|||
